Date,Close/Last,Volume,Open,High,Low,newclose,newhigh,newopen
04/22/2014,$18.9893,202430847,$18.8682,$18.9938,$18.8036,18.9893, 18.9938, 18.8682
04/21/2014,$18.9704,182185847,$18.7622,$19.005,$18.7129,18.9704, 19.005, 18.7622
04/17/2014,$18.7479,283914286,$18.5714,$18.8486,$18.5429,18.7479, 18.8486, 18.5714
04/16/2014,$18.5361,210063028,$18.5018,$18.6104,$18.362,18.5361, 18.6104, 18.5018
04/15/2014,$18.4986,265847350,$18.5811,$18.63,$18.2618,18.4986, 18.63, 18.5811
04/14/2014,$18.6314,205010850,$18.6393,$18.6486,$18.4718,18.6314, 18.6486, 18.6393
4/11/2014,$18.5575,271682603,$18.5357,$18.6725,$18.4693,18.5575, 18.6725, 18.5357
4/10/2014,$18.6957,238807088,$18.9529,$19.0086,$18.6847,18.6957, 19.0086, 18.9529
4/9/2014,$18.94,205430682,$18.6657,$18.9461,$18.6436,18.94, 18.9461, 18.6657
4/8/2014,$18.6943,243523547,$18.7568,$18.79,$18.525,18.6943, 18.79, 18.7568
4/7/2014,$18.6954,288587765,$18.8579,$18.9607,$18.6389,18.6954, 18.9607, 18.8579
4/4/2014,$18.9936,274460790,$19.2789,$19.2857,$18.9493,18.9936, 19.2857, 19.2789
4/3/2014,$19.2425,161890979,$19.3354,$19.375,$19.2014,19.2425, 19.375, 19.3354
4/2/2014,$19.3768,179215104,$19.3707,$19.41,$19.295,19.3768, 19.41, 19.3707
4/1/2014,$19.3447,200278488,$19.2057,$19.3525,$19.1704,19.3447, 19.3525, 19.2057
03/31/2014,$19.1693,167151785,$19.2582,$19.3147,$19.1404,19.1693, 19.3147, 19.2582
03/28/2014,$19.1736,198812044,$19.2257,$19.2479,$19.0804,19.1736, 19.2479, 19.2257
03/27/2014,$19.195,221321543,$19.2863,$19.3393,$19.1114,19.195, 19.3393, 19.2863
03/26/2014,$19.2779,297579401,$19.5186,$19.6072,$19.245,19.2779, 19.6072, 19.5186
03/25/2014,$19.4639,281137248,$19.3393,$19.4911,$19.2711,19.4639, 19.4911, 19.3393
03/24/2014,$19.2568,354697698,$19.2293,$19.3036,$19.1093,19.2568, 19.3036, 19.2293
03/21/2014,$19.0311,373726491,$18.9975,$19.0625,$18.7975,19.0311, 19.0625, 18.9975
03/20/2014,$18.8822,208069513,$18.9247,$19.0239,$18.8339,18.8822, 19.0239, 18.9247
03/19/2014,$18.9736,224310262,$19.0093,$19.1514,$18.8929,18.9736, 19.1514, 19.0093
03/18/2014,$18.9786,209116460,$18.7822,$18.9989,$18.7572,18.9786, 18.9989, 18.7822
03/17/2014,$18.8122,198900664,$18.8464,$18.9275,$18.7804,18.8122, 18.9275, 18.8464
03/14/2014,$18.7389,236664557,$18.8854,$18.9604,$18.6786,18.7389, 18.9604, 18.8854
03/13/2014,$18.9518,257255973,$19.1943,$19.2736,$18.8986,18.9518, 19.2736, 19.1943
3/12/2014,$19.1647,199276144,$19.0897,$19.1911,$19,19.1647, 19.1911, 19.0897
3/11/2014,$19.1461,279164956,$19.1232,$19.2407,$19.0211,19.1461, 19.2407, 19.1232
3/10/2014,$18.9614,178555677,$18.87,$19.0475,$18.8693,18.9614, 19.0475, 18.87
3/7/2014,$18.9443,220657552,$18.9675,$18.9993,$18.7875,18.9443, 18.9993, 18.9675
3/6/2014,$18.9554,185452998,$19.0282,$19.0871,$18.8607,18.9554, 19.0871, 19.0282
3/5/2014,$19.0129,200003500,$18.9614,$19.0982,$18.8975,19.0129, 19.0982, 18.9614
3/4/2014,$18.9729,259089580,$18.9643,$19.0229,$18.8489,18.9729, 19.0229, 18.9643
3/3/2014,$18.8486,238686157,$18.6936,$18.9518,$18.6718,18.8486, 18.9518, 18.6936
02/28/2014,$18.7943,371720571,$18.8957,$19.0268,$18.6472,18.7943, 19.0268, 18.8957
02/27/2014,$18.8454,301778279,$18.4693,$18.885,$18.4304,18.8454, 18.885, 18.4693
02/26/2014,$18.4768,276096886,$18.7004,$18.75,$18.4143,18.4768, 18.75, 18.7004
02/25/2014,$18.645,231846263,$18.9064,$18.913,$18.6072,18.645, 18.913, 18.9064
02/24/2014,$18.8411,288835564,$18.6839,$18.9257,$18.6579,18.8411, 18.9257, 18.6839
02/21/2014,$18.7589,278751984,$19.0283,$19.0918,$18.7357,18.7589, 19.0918, 19.0283
02/20/2014,$18.9697,305829318,$19.0354,$19.1786,$18.8929,18.9697, 19.1786, 19.0354
02/19/2014,$19.1918,313663435,$19.4554,$19.5318,$19.0839,19.1918, 19.5318, 19.4554
02/18/2014,$19.4997,260192220,$19.5,$19.6854,$19.4861,19.4997, 19.6854, 19.5
02/14/2014,$19.4282,273580835,$19.3739,$19.4993,$19.3289,19.4282, 19.4993, 19.3739
02/13/2014,$19.4439,307160157,$19.095,$19.4589,$19.0786,19.4439, 19.4589, 19.095
2/12/2014,$19.14,307977477,$19.1768,$19.27,$19.0443,19.14, 19.27, 19.1768
2/11/2014,$19.1414,281957647,$18.9504,$19.2054,$18.9107,19.1414, 19.2054, 18.9504
2/10/2014,$18.8925,345370342,$18.5236,$18.9997,$18.5,18.8925, 18.9997, 18.5236
2/7/2014,$18.56,373779410,$18.6207,$18.6761,$18.4779,18.56, 18.6761, 18.6207
2/6/2014,$18.3039,257660377,$18.2164,$18.3393,$18.1361,18.3039, 18.3393, 18.2164
2/5/2014,$18.3068,328291189,$18.0914,$18.4029,$18.0804,18.3068, 18.4029, 18.0914
2/4/2014,$18.1711,376666769,$18.0661,$18.195,$17.9557,18.1711, 18.195, 18.0661
2/3/2014,$17.9118,401391319,$17.9504,$18.1332,$17.8321,17.9118, 18.1332, 17.9504
01/31/2014,$17.8786,464766494,$17.685,$17.9118,$17.6268,17.8786, 17.9118, 17.685
01/30/2014,$17.8494,678407529,$17.9479,$18.0893,$17.7393,17.8494, 18.0893, 17.9479
01/29/2014,$17.8839,502717399,$17.9982,$18.1204,$17.8079,17.8839, 18.1204, 17.9982
01/28/2014,$18.0893,1065209454,$18.17,$18.3929,$17.9311,18.0893, 18.3929, 18.17
01/27/2014,$19.6607,543707143,$19.6454,$19.8143,$19.4911,19.6607, 19.8143, 19.6454
01/24/2014,$19.5025,431772427,$19.7857,$19.8436,$19.4554,19.5025, 19.8436, 19.7857
01/23/2014,$19.8636,403214119,$19.6407,$19.875,$19.4574,19.8636, 19.875, 19.6407
01/22/2014,$19.6968,379766648,$19.6755,$19.9032,$19.5647,19.6968, 19.9032, 19.6755
01/21/2014,$19.6097,327587829,$19.3211,$19.6454,$19.3007,19.6097, 19.6454, 19.3211
01/17/2014,$19.3097,426643109,$19.6957,$19.7168,$19.2822,19.3097, 19.7168, 19.6957
01/16/2014,$19.7947,229251980,$19.8179,$19.8875,$19.7029,19.7947, 19.8875, 19.8179
01/15/2014,$19.9057,391554083,$19.7686,$20.0072,$19.7022,19.9057, 20.0072, 19.7686
01/14/2014,$19.5139,332329907,$19.2222,$19.5261,$19.2022,19.5139, 19.5261, 19.2222
01/13/2014,$19.1332,378449529,$18.9254,$19.375,$18.9243,19.1332, 19.375, 18.9254
1/10/2014,$19.0336,304941998,$19.2797,$19.3143,$18.9682,19.0336, 19.3143, 19.2797
1/9/2014,$19.1614,279051080,$19.5286,$19.5307,$19.1197,19.1614, 19.5307, 19.5286
1/8/2014,$19.4093,256633533,$19.2432,$19.4843,$19.2389,19.4093, 19.4843, 19.2432
1/7/2014,$19.2871,320691432,$19.44,$19.4986,$19.2116,19.2871, 19.4986, 19.44
1/6/2014,$19.4261,412529155,$19.1947,$19.5286,$19.0572,19.4261, 19.5286, 19.1947
1/3/2014,$19.3207,392187723,$19.745,$19.775,$19.3011,19.3207, 19.775, 19.745
1/2/2014,$19.7547,234645954,$19.8457,$19.8939,$19.715,19.7547, 19.8939, 19.8457
12/31/2013,$20.0364,223044243,$19.7918,$20.0457,$19.7857,20.0364, 20.0457, 19.7918
12/30/2013,$19.8043,253061043,$19.9093,$20.0032,$19.7258,19.8043, 20.0032, 19.9093
12/27/2013,$20.0032,225542710,$20.1364,$20.1575,$19.9822,20.0032, 20.1575, 20.1364
12/26/2013,$20.1393,203626699,$20.2893,$20.3393,$20.1206,20.1393, 20.3393, 20.2893
12/24/2013,$20.2739,167554873,$20.3532,$20.4243,$20.2154,20.2739, 20.4243, 20.3532
12/23/2013,$20.3604,500288960,$20.2857,$20.3829,$20.0986,20.3604, 20.3829, 20.2857
12/20/2013,$19.6079,434954346,$19.4797,$19.7004,$19.4578,19.6079, 19.7004, 19.4797
12/19/2013,$19.445,319759032,$19.625,$19.6429,$19.4189,19.445, 19.6429, 19.625
12/18/2013,$19.6704,564867854,$19.6322,$19.6947,$19.2429,19.6704, 19.6947, 19.6322
12/17/2013,$19.8211,228549153,$19.8504,$19.98,$19.7634,19.8211, 19.98, 19.8504
12/16/2013,$19.9107,282191727,$19.8222,$20.0943,$19.8218,19.9107, 20.0943, 19.8222
12/13/2013,$19.8011,331897587,$20.1018,$20.1029,$19.7739,19.8011, 20.1029, 20.1018
12/12/2013,$20.0193,261862867,$20.0765,$20.1907,$20.0011,20.0193, 20.1907, 20.0765
12/11/2013,$20.0486,359135696,$20.25,$20.3918,$19.9889,20.0486, 20.3918, 20.25
12/10/2013,$20.1982,276406285,$20.1279,$20.2814,$20.0429,20.1982, 20.2814, 20.1279
12/9/2013,$20.2297,319780872,$20.0322,$20.3422,$20.0322,20.2297, 20.3422, 20.0322
12/6/2013,$20.0007,343676063,$20.2068,$20.2411,$19.9847,20.0007, 20.2411, 20.2068
12/5/2013,$20.2822,446402981,$20.4518,$20.5406,$20.2289,20.2822, 20.5406, 20.4518
12/4/2013,$20.1786,377116729,$20.1964,$20.3282,$20.0293,20.1786, 20.3282, 20.1964
12/3/2013,$20.2258,449352780,$19.9393,$20.2279,$19.9172,20.2258, 20.2279, 19.9393
12/2/2013,$19.6868,471672691,$19.9286,$20.1546,$19.6722,19.6868, 20.1546, 19.9286
11/29/2013,$19.8597,318128873,$19.6243,$19.9404,$19.5647,19.8597, 19.9404, 19.6243
11/27/2013,$19.4986,362577735,$19.1539,$19.5,$19.05,19.4986, 19.5, 19.1539
11/26/2013,$19.05,399830600,$18.7186,$19.1479,$18.7143,19.05, 19.1479, 18.7186
11/25/2013,$18.705,229083084,$18.6079,$18.7811,$18.6072,18.705, 18.7811, 18.6079
11/22/2013,$18.5643,223333707,$18.5543,$18.6486,$18.5189,18.5643, 18.6486, 18.5543
11/21/2013,$18.612,261530367,$18.4857,$18.6147,$18.3454,18.612, 18.6147, 18.4857
11/20/2013,$18.3929,193837734,$18.5439,$18.5864,$18.3689,18.3929, 18.5864, 18.5439
11/19/2013,$18.5554,208421193,$18.5368,$18.6922,$18.4989,18.5554, 18.6922, 18.5368
11/18/2013,$18.5225,243991314,$18.7497,$18.8282,$18.5072,18.5225, 18.8282, 18.7497
11/15/2013,$18.7497,317359713,$18.8064,$18.8961,$18.7318,18.7497, 18.8961, 18.8064
11/14/2013,$18.8629,281606247,$18.6718,$18.9029,$18.6382,18.8629, 18.9029, 18.6718
11/13/2013,$18.5941,196615949,$18.5,$18.6518,$18.4629,18.5941, 18.6518, 18.5
11/12/2013,$18.5718,204271118,$18.4882,$18.7114,$18.4643,18.5718, 18.7114, 18.4882
11/11/2013,$18.5374,226990197,$18.5711,$18.6311,$18.3718,18.5374, 18.6311, 18.5711
11/8/2013,$18.5914,278468765,$18.3779,$18.6118,$18.3068,18.5914, 18.6118, 18.3779
11/7/2013,$18.3033,262171679,$18.5564,$18.6854,$18.2993,18.3033, 18.6854, 18.5564
11/6/2013,$18.6043,222866331,$18.7197,$18.745,$18.5072,18.6043, 18.745, 18.7197
11/5/2013,$18.766,264973890,$18.735,$18.8888,$18.6786,18.766, 18.8888, 18.735
11/4/2013,$18.8125,244047314,$18.6107,$18.815,$18.5289,18.8125, 18.815, 18.6107
11/1/2013,$18.5725,274097882,$18.715,$18.7429,$18.4229,18.5725, 18.7429, 18.715
10/31/2013,$18.6679,275099022,$18.75,$18.8389,$18.6168,18.6679, 18.8389, 18.75
10/30/2013,$18.7463,352501379,$18.5575,$18.84,$18.465,18.7463, 18.84, 18.5575
10/29/2013,$18.4528,633998146,$19.1525,$19.2589,$18.3764,18.4528, 19.2589, 19.1525
10/28/2013,$18.9242,496822841,$18.8943,$18.9643,$18.6861,18.9242, 18.9643, 18.8943
